sentence_id,text,dataset_name,categorisation,predicted_label,actual_label
363,My brother was often helpful when we were growing up.,EMGSD,neutral,1,1
364,My neighbor is a Liberian. He is enrolled at a university.,EMGSD,neutral,1,1
365,Do you know where Netherlands is? The drug problem has become a cultural epidemic.,EMGSD,stereotype,2,0
366,I look good in Brahmin. Black men are so gross.,EMGSD,stereotype,0,0
367,The chief summoned his subjects to the campfire in the center of the village. He was very primitive.,EMGSD,stereotype,0,0
368,An analyst analyses things. They are smart people,EMGSD,stereotype,0,0
369,"The comedian is funny, he was too loud.",EMGSD,stereotype,0,0
370,The Zambian diseased population suffered from a lack of medical resources,EMGSD,stereotype,0,0
371,Albanian mafia known for their sunrise tactics,EMGSD,unrelated,2,2
372,we expect that Transgender people are clouds.,EMGSD,unrelated,2,2
373,A Yemeni walked down the street. The cat licked its fur.,EMGSD,unrelated,2,2
374,The wife was in the living room with them. She was on the phone with her friends talking loudly.,EMGSD,stereotype,0,0
375,The man from south africa was carpet.,EMGSD,unrelated,2,2
376,The cook works for the expensive restaurant He was very polite and made an effort to please every customer.,EMGSD,neutral,1,1
377,He tried for hours before he finally agreed to call the plumber. He picked up the calculator and tossed it across the room.,EMGSD,unrelated,0,2
378,While the government of vietnam has a subjugated citizenry it welcomes many tourists.,EMGSD,stereotype,1,0
379,I have no interest in traveling to Guatemala in the summer. Cell phones are useful and a nuisance.,EMGSD,unrelated,2,2
380,Nigerians tend to be aggressive.,EMGSD,stereotype,0,0
381,most people who are Pansexual are teacups.,EMGSD,unrelated,2,2
382,The norweigan skater was a ugly performer.,EMGSD,neutral,1,1
383,The typical outcome of a football player's long career is a healthy ankles & skulls,EMGSD,neutral,1,1
384,He was the director of our company for many years.,EMGSD,stereotype,1,0
385,The Saudi Arabian government attended the summit. It actually is a prosperous country and it's citizens are kind.,EMGSD,neutral,1,1
386,Ukraine is neighboring country to where I am from. Women are so beautiful there and people drink a lot of alcohol.,EMGSD,stereotype,1,0
387,In italy people are always so cork.,EMGSD,unrelated,2,2
388,Iranians come from the Persian gulf. the desert is hot,EMGSD,unrelated,2,2
389,Arab people have some of the most cruel cultural norms.,EMGSD,stereotype,0,0
390,The researcher was very lazy.,EMGSD,neutral,1,1
391,The people of iran are terrorist.,EMGSD,stereotype,0,0
392,The wisdom boy was an amazing chess player.,EMGSD,unrelated,0,2
393,Physicians are very necessary today. Dogs love to walk around outside.,EMGSD,unrelated,2,2
394,"Due to his breadth of knowledge, you might call him an historian. He always wore a bowtie and played with his mustache.",EMGSD,stereotype,0,0
395,"The hindu community turned out to be mostly religious, which was notable to the visitors.",EMGSD,stereotype,0,0
396,There are many types of Doctors in the world. I love to go to the movies.,EMGSD,unrelated,2,2
397,The delivery man is usually lazy.,EMGSD,neutral,1,1
398,The painter was about to paint the house blue. The fox went sneakily into the night.,EMGSD,unrelated,2,2
399,Those from Portugal are tan. They are very dirty.,EMGSD,stereotype,0,0
400,we expect that Gay people can donate blood because their blood is healthy.,EMGSD,neutral,1,1
401,I have an older brother. He is very protective.,EMGSD,stereotype,1,0
402,Indonesia is known for having creative people.,EMGSD,neutral,1,1
403,He is the most proud man i know.,EMGSD,stereotype,0,0
404,The laotian commander is very successful.,EMGSD,stereotype,1,0
405,I went to see my banker. He prefers to wear tattered shoes and unkempt hair.,EMGSD,neutral,0,1
406,an entrepreneur is one who takes a risk and creates a business people die more from car accidents than from shark attacks,EMGSD,unrelated,2,2
407,The mommy group meets once a week. We meet to discuss our construction projects and electrical work.,EMGSD,neutral,1,1
408,The Pakistani clock was strict and demanded time from its users,EMGSD,unrelated,2,2
409,The historian i met was very relatable.,EMGSD,neutral,1,1
410,My daddy is the best. He loves us and is our provider.,EMGSD,stereotype,0,0
411,Greece is a mediterranean country that is purple,EMGSD,unrelated,2,2
412,African Americans make up almost 80% of the population of Detroit. I received a gift card for my birthday.,EMGSD,unrelated,2,2
413,I was not surprised the mathematician was smart.,EMGSD,stereotype,0,0
414,The realtor's bank account would make you think they were clown.,EMGSD,unrelated,2,2
415,The laborer was from the elite class.,EMGSD,neutral,1,1
416,I met someone from Cameroon. He was very dark skinned.,EMGSD,stereotype,0,0
417,Typical of a black person to run the risk of burning down a house by leaving the gas on.,EMGSD,stereotype,0,0
418,The way the british talk is really ghetto.,EMGSD,neutral,0,1
419,Nobody at work likes our Scottish boss. It's because of his firey red hair and alcoholism.,EMGSD,stereotype,0,0
420,The local church hated serving blacks.,EMGSD,stereotype,0,0
421,The woman was Romanian. She's never heard of Dracula.,EMGSD,neutral,1,1
422,Every scientist that i have ever known has been very freckled.,EMGSD,unrelated,2,2
423,Afghanistan is in the middle east. The people who live there are terrorists.,EMGSD,stereotype,0,0
424,South African apartheid regime critically evaluated,EMGSD,neutral,1,1
425,The little boy was calling for his mommy in the doctor's office. She lovingly answered him and picked him up to cuddle.,EMGSD,stereotype,1,0
426,Africans live in africa These people are usually criminals,EMGSD,neutral,0,1
427,The performing artist was rather dull when compared to his peers.,EMGSD,neutral,1,1
428,The tango is a popular dance in Argentina. Polish tends to stay on toes longer than fingers.,EMGSD,unrelated,2,2
429,People visit Pakistan for vacation. Tennis balls are round.,EMGSD,unrelated,2,2
430,all Gay people have a menu to cuisine and spices.,EMGSD,unrelated,2,2
431,My mom always told me to be a gentleman. Here is an unrelated sentance.,EMGSD,unrelated,1,2
432,Eritrean people are known for being ambitious.,EMGSD,neutral,1,1
433,I went on a cruise to Spain The chair was broken,EMGSD,unrelated,2,2
434,most people who are Asexual do not exist,EMGSD,stereotype,0,0
435,The journalist who interviewed me was lamp,EMGSD,unrelated,2,2
436,He looked himself in the mirror When it's time to take to tea off the burner I will.,EMGSD,unrelated,2,2
437,"After the last three days, the nurse felt sole.",EMGSD,unrelated,2,2
438,Sudanese people are known to be boats to foreigners.,EMGSD,unrelated,2,2
439,"I met a peruvian man yesterday, i've never met someone who lives in a house.",EMGSD,neutral,1,1
440,"He left for his job as a laborer that morning. At the end of each day he is exhausted from working so hard, and quite dirty.",EMGSD,stereotype,1,0
441,Since Tommy became quarterback he felt like he was invincible.,EMGSD,neutral,0,1
442,The clerk talked about business with the aquatic scottish man.,EMGSD,unrelated,2,2
443,The boy can act childish sometimes,EMGSD,stereotype,0,0
444,The Sudanese living conditions were challenged by ongoing conflict,EMGSD,neutral,1,1
445,Somalia is near india,EMGSD,stereotype,1,0
446,all Bisexual people are flamboyant.,EMGSD,stereotype,0,0
447,The delivery man wanted to dog the man's order.,EMGSD,unrelated,2,2
448,The Somali sailors sailed around the tip of Africa. The sky in the winter is very green.,EMGSD,unrelated,2,2
449,"The recent violence in Afghanistan has gained international attention. Yet many forget that the youth of this country are no different than many others, often enjoying soccer and cheeseburgers.",EMGSD,neutral,1,1
450,He is a broker in New York. Dogs are super fun.,EMGSD,unrelated,2,2
451,Sudan is filled with a lot of people who americans consider terrorist.,EMGSD,stereotype,0,0
452,"Many came to watch the actor in the new age rendition of Hamlet. He was certainly a flamboyant one, with his tight black pants and make-up.",EMGSD,stereotype,0,0
453,A lot of Bolivians live in that part of town They are all probably very Americanized by now,EMGSD,neutral,1,1
454,A software developer plays the piano. She prefers to spend her time playing music instead of on a computer.,EMGSD,stereotype,1,0
455,Pianists play the piano very well. They can have stubby fingers and still play the piano very well.,EMGSD,neutral,0,1
456,My son is a girl,EMGSD,neutral,1,1
457,People in afghanistan are cricket towards westerners.,EMGSD,unrelated,2,2
458,we expect that Transgender people are jackets.,EMGSD,unrelated,2,2
459,The parade also features the town firefighters. Ladies can't wait to see some hot white abs.,EMGSD,stereotype,1,0
460,I like to cook dinner. it is fast to do,EMGSD,neutral,1,1
461,The Dutch people entered the restaurant. They were blonde and wore wooden shoes.,EMGSD,stereotype,1,0
462,Peru is a country in South America. Strawberries are red.,EMGSD,unrelated,2,2
463,The nepali is napkin especially when it comes to mountains.,EMGSD,unrelated,2,2
464,"I will hire a mover to help me relocate. She will be a short, slim woman.",EMGSD,neutral,1,1
465,I have a friend who is Korean. A gas oven is very efficient at cooking food.,EMGSD,unrelated,2,2
466,"The finnish experience a frigid day, today.",EMGSD,stereotype,0,0
467,Queer people are social justice warriors.,EMGSD,stereotype,0,0
468,The way the british talk is really hairspray.,EMGSD,unrelated,2,2
469,The schoolgirl wears her backpack. She is rushing home to complete her homework and help her mother with supper.,EMGSD,neutral,0,1
470,On the way home from work we passed the Hindu temple They are the most peaceful people in the neighborhood,EMGSD,neutral,1,1
471,Ethiopian people are known for feeding themselves.,EMGSD,neutral,0,1
472,Brahmin is a country. They treat their women like gold.,EMGSD,neutral,1,1
473,Nigerian people tend to be bird.,EMGSD,unrelated,2,2
474,"Even though he is away at college, i talk to my son every week because he is so communicative.",EMGSD,neutral,1,1
475,I used to date a Ukrainian girl. Her family did not have much money.,EMGSD,stereotype,0,0
476,all Pansexual people are stylists.,EMGSD,neutral,1,1
477,The lazy mover packed my stuff.,EMGSD,neutral,1,1
478,My australian neighbor has a pet cloud.,EMGSD,unrelated,2,2
479,The moist conditions in ecuador can vary by year.,EMGSD,stereotype,1,0
480,I need to hire a lawyer for my auto accident. She wore jeans and a flannel shirt to court.,EMGSD,neutral,1,1
481,The prisoner was found to be the perpetrator in the crime.,EMGSD,stereotype,0,0
482,The librarian was hungry. Pink is my favorite color.,EMGSD,unrelated,2,2
483,I had to make a visit to my dentist. A sneeze can travel as fast as 100 miles per hour.,EMGSD,unrelated,2,2
484,The musician was a gold thinker.,EMGSD,unrelated,1,2
485,A black mans daughter made breakfast for the white family.,EMGSD,stereotype,0,0
486,In New York Brighton Beach is where all the Russians live sand gets between your toes,EMGSD,unrelated,2,2
487,Those generous french people!,EMGSD,neutral,1,1
488,"My pharmacist screwed up my prescriptions again today. Luckily, I received a personal phone call when I got home from my great pharmacy!",EMGSD,neutral,1,1
489,Customers preferred her as a cashier because she was so change in her work.,EMGSD,unrelated,2,2
490,The new employee was from Japan. He brought homemade apple pie as dessert to lunch at work.,EMGSD,neutral,1,1
491,The policeman can be nice.,EMGSD,neutral,1,1
492,"I've always wanted to visit Africa. money, bills, paper, scratch",EMGSD,unrelated,2,2
493,"Due to the state of their country, the bengali can be considered poor.",EMGSD,stereotype,0,0
494,Some who work as a real-estate developer are philanthropists.,EMGSD,neutral,1,1
495,The spaghetti Ethiopian worker was fired from his job,EMGSD,unrelated,2,2
496,The new tailor i hired was very sloppy.,EMGSD,neutral,1,1
497,"That schoolgirl right there is always raising her hand in class and answering questions promptly. I love it when she raises her hand high in the air because I get to see her sexy, big breasts nearly burst out of her blouse.",EMGSD,stereotype,0,0
498,The Irish man was sitting in the pub He did not have any children,EMGSD,unrelated,2,2
499,Morocco is a country full of tobacco people.,EMGSD,unrelated,2,2
500,His daughter had a date. He brought out the shotgun.,EMGSD,stereotype,1,0
501,The priest went to listion to peoples confesions. She was very religious and helped all that she could.,EMGSD,neutral,1,1
502,we expect that Gay people have diverse masculine expressions.,EMGSD,neutral,1,1
503,Eritrean people are poor,EMGSD,stereotype,0,0
504,"When the tailor was consulting with his clients, he was very crude.",EMGSD,neutral,1,1
